"order_id","sales","profit","quantity","discount","country","state","city","postal_code","customer_name","product_name","category","sub_category","segment","shipping_mode","dt_order","dt_ship","year_order","year_ship","quarter_order","quarter_ship","month_order","month_ship","week_order","week_ship","week_day_order","week_day_ship"
CA-2019-168739,65.4240,-52.3392000000000000,4,0.60,United States,Texas,Houston,"77095",Henia Zydlo,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,Consumer,Standard Class,2019-05-29,2019-06-05,2019,2019,2,2,5,6,22,23,wed,wed
CA-2018-101693,32.7120,-26.1696000000000000,2,0.60,United States,Texas,Houston,"77070",Logan Currie,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,Consumer,Second Class,2018-06-25,2018-06-27,2018,2018,2,2,6,6,26,26,mon,wed
CA-2017-126466,2.4800,1.1656000000000000,2,0.00,United States,California,Roseville,"95661",Jesus Ocampo,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,Home Office,Standard Class,2017-11-09,2017-11-13,2017,2017,4,4,11,11,45,46,thu,mon
CA-2016-144666,222.6660,10.4784000000000000,2,0.15,United States,California,San Francisco,"94110",Jeremy Pistek,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,Consumer,Second Class,2016-11-09,2016-11-11,2016,2016,4,4,11,11,45,45,wed,fri
US-2019-168690,2.8080,-1.9656000000000000,3,0.70,United States,Florida,Ormond Beach,"32174",Thais Sissman,Zipper Ring Binder Pockets,Office Supplies,Binders,Consumer,Standard Class,2019-01-07,2019-01-13,2019,2019,1,1,1,1,2,2,mon,sun
CA-2019-131212,14.9760,5.4288000000000000,6,0.20,United States,Washington,Bellevue,"98006",Alan Barnes,Zipper Ring Binder Pockets,Office Supplies,Binders,Consumer,Standard Class,2019-12-05,2019-12-09,2019,2019,4,4,12,12,49,50,thu,mon
CA-2017-162761,1.8720,-1.3104000000000000,2,0.70,United States,Florida,Miami,"33178",Sonia Cooley,Zipper Ring Binder Pockets,Office Supplies,Binders,Consumer,Standard Class,2017-10-09,2017-10-13,2017,2017,4,4,10,10,41,41,mon,fri
CA-2016-138709,15.6000,7.6440000000000000,5,0.00,United States,Virginia,Richmond,"23223",Maxwell Schwartz,Zipper Ring Binder Pockets,Office Supplies,Binders,Consumer,Standard Class,2016-07-04,2016-07-09,2016,2016,3,3,7,7,27,27,mon,sat
CA-2019-106691,1.2480,-1.9344000000000000,2,0.80,United States,Texas,Houston,"77070",Christopher Conant,Zipper Ring Binder Pockets,Office Supplies,Binders,Consumer,Standard Class,2019-11-06,2019-11-12,2019,2019,4,4,11,11,45,46,wed,tue
CA-2019-152226,5.9040,1.9926000000000000,2,0.20,United States,Ohio,Cincinnati,"45231",Jonathan Howell,Avery 501,Office Supplies,Labels,Consumer,Standard Class,2019-05-12,2019-05-16,2019,2019,2,2,5,5,19,20,sun,thu
CA-2017-164833,7.3800,3.4686000000000000,2,0.00,United States,Washington,Seattle,"98105",Lauren Leatherbury,Avery 501,Office Supplies,Labels,Consumer,Same Day,2017-06-04,2017-06-04,2017,2017,2,2,6,6,22,22,sun,sun
CA-2019-152198,17.7120,5.9778000000000000,6,0.20,United States,Ohio,Toledo,"43615",Joy Daniels,Avery 501,Office Supplies,Labels,Consumer,First Class,2019-09-09,2019-09-10,2019,2019,3,3,9,9,37,37,mon,tue
CA-2018-165316,23.6960,6.5164000000000000,2,0.20,United States,Florida,Tampa,"33614",Jennifer Braxton,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,Corporate,Standard Class,2018-07-23,2018-07-27,2018,2018,3,3,7,7,30,30,mon,fri
CA-2017-105970,101.8800,50.9400000000000000,6,0.00,United States,Indiana,Richmond,"47374",Pete Armstrong,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,Home Office,Standard Class,2017-03-02,2017-03-07,2017,2017,1,1,3,3,9,10,thu,tue
CA-2019-109211,16.9800,8.4900000000000000,1,0.00,United States,New York,New York City,"10011",Penelope Sewall,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,Home Office,Standard Class,2019-04-04,2019-04-10,2019,2019,2,2,4,4,14,15,thu,wed
CA-2018-125661,40.7520,15.2820000000000000,3,0.20,United States,Ohio,Cleveland,"44105",Cathy Armstrong,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,Home Office,First Class,2018-11-24,2018-11-26,2018,2018,4,4,11,11,47,48,sat,mon
CA-2016-110786,14.3520,4.6644000000000000,3,0.20,United States,California,San Francisco,"94110",Anthony Johnson,Avery Hanging File Binders,Office Supplies,Binders,Corporate,Standard Class,2016-12-29,2017-01-02,2016,2017,4,1,12,1,52,1,thu,mon
CA-2018-161473,14.3520,4.6644000000000000,3,0.20,United States,New York,New York City,"10035",Thomas Boland,Avery Hanging File Binders,Office Supplies,Binders,Corporate,Standard Class,2018-04-01,2018-04-05,2018,2018,2,2,4,4,13,14,sun,thu
CA-2017-105571,16.1460,-12.9168000000000000,9,0.70,United States,Florida,Miami,"33142",Christine Phan,Avery Hanging File Binders,Office Supplies,Binders,Corporate,Standard Class,2017-11-07,2017-11-11,2017,2017,4,4,11,11,45,45,tue,sat
CA-2018-119018,38.8800,18.6624000000000000,6,0.00,United States,California,Los Angeles,"90004",Carl Weiss,Xerox 229,Office Supplies,Paper,Home Office,Standard Class,2018-11-04,2018-11-08,2018,2018,4,4,11,11,44,45,sun,thu
CA-2016-156244,31.1040,10.8864000000000000,6,0.20,United States,Florida,Miami,"33180",Duane Huffman,Xerox 229,Office Supplies,Paper,Home Office,Standard Class,2016-08-12,2016-08-16,2016,2016,3,3,8,8,32,33,fri,tue
CA-2016-106439,19.2960,6.0300000000000000,3,0.20,United States,California,Los Angeles,"90049",Greg Guthrie,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Corporate,Standard Class,2016-10-31,2016-11-04,2016,2016,4,4,10,11,44,44,mon,fri
CA-2019-151855,12.0600,-10.0500000000000000,5,0.70,United States,North Carolina,Greensboro,"27405",Bart Watters,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Corporate,Standard Class,2019-05-27,2019-06-03,2019,2019,2,2,5,6,22,23,mon,mon
CA-2019-139311,12.8640,-22.5120000000000000,8,0.80,United States,Texas,Bedford,"76021",Sylvia Foulston,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Corporate,First Class,2019-08-11,2019-08-13,2019,2019,3,3,8,8,32,33,sun,tue
CA-2018-168921,19.2960,6.0300000000000000,3,0.20,United States,California,Los Angeles,"90049",Andrew Gjertsen,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Corporate,First Class,2018-10-20,2018-10-22,2018,2018,4,4,10,10,42,43,sat,mon
CA-2017-132626,12.3900,5.6994000000000000,3,0.00,United States,Maryland,Clinton,"20735",Brian Thompson,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels,Consumer,Standard Class,2017-07-09,2017-07-14,2017,2017,3,3,7,7,27,28,sun,fri
CA-2019-113705,8.2600,3.7996000000000000,2,0.00,United States,Virginia,Richmond,"23223",Lena Cacioppo,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels,Consumer,Second Class,2019-03-27,2019-03-29,2019,2019,1,1,3,3,13,13,wed,fri
CA-2019-168858,2504.7400,626.1850000000000000,7,0.00,United States,New York,New York City,"10011",Justin Deggeller,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,Corporate,Standard Class,2019-11-19,2019-11-23,2019,2019,4,4,11,11,47,47,tue,sat
CA-2018-112585,715.6400,178.9100000000000000,2,0.00,United States,California,San Francisco,"94122",Rob Williams,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,Corporate,First Class,2018-07-30,2018-08-02,2018,2018,3,3,7,8,31,31,mon,thu
CA-2017-151841,43.5600,3.2670000000000000,5,0.20,United States,Colorado,Aurora,"80013",Tony Chapman,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,Home Office,Standard Class,2017-04-27,2017-05-02,2017,2017,2,2,4,5,17,18,thu,tue
CA-2019-122595,2.0320,-1.3208000000000000,1,0.60,United States,Illinois,Chicago,"60653",Gary Mitchum,"Master Caster Door Stop, Gray",Furniture,Furnishings,Home Office,Standard Class,2019-12-14,2019-12-20,2019,2019,4,4,12,12,50,51,sat,fri
CA-2017-130253,15.2400,5.1816000000000000,3,0.00,United States,California,Los Angeles,"90036",Paul Prost,"Master Caster Door Stop, Gray",Furniture,Furnishings,Home Office,Standard Class,2017-12-14,2017-12-18,2017,2017,4,4,12,12,50,51,thu,mon
CA-2018-147109,51.8400,18.1440000000000000,10,0.20,United States,Texas,Arlington,"76017",Adam Hart,Xerox 214,Office Supplies,Paper,Corporate,Standard Class,2018-12-17,2018-12-21,2018,2018,4,4,12,12,51,51,mon,fri
CA-2019-148355,19.4400,9.3312000000000000,3,0.00,United States,Massachusetts,New Bedford,"2740",Nick Crebassa,Xerox 214,Office Supplies,Paper,Corporate,Standard Class,2019-12-24,2019-12-28,2019,2019,4,4,12,12,52,52,tue,sat
CA-2016-164861,25.9200,12.4416000000000000,4,0.00,United States,Missouri,Saint Louis,"63116",Matthew Clasen,Xerox 214,Office Supplies,Paper,Corporate,Second Class,2016-12-03,2016-12-06,2016,2016,4,4,12,12,48,49,sat,tue
CA-2016-118962,20.9400,9.8418000000000000,3,0.00,United States,California,Los Angeles,"90004",Chad Sievert,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Office Supplies,Paper,Consumer,Standard Class,2016-08-05,2016-08-09,2016,2016,3,3,8,8,31,32,fri,tue
CA-2017-157322,11.1680,3.7692000000000000,2,0.20,United States,Illinois,Carol Stream,"60188",Rob Haberlin,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Office Supplies,Paper,Consumer,Standard Class,2017-07-02,2017-07-06,2017,2017,3,3,7,7,26,27,sun,thu
US-2018-100419,4.7880,-7.9002000000000000,3,0.80,United States,Illinois,Chicago,"60610",Craig Carreira,Cardinal Hold-It CD Pocket,Office Supplies,Binders,Consumer,Second Class,2018-12-16,2018-12-20,2018,2018,4,4,12,12,50,51,sun,thu
CA-2019-159506,158.2800,72.8088000000000000,6,0.00,United States,Indiana,Columbus,"47201",Justin Ritter,Xerox 1909,Office Supplies,Paper,Corporate,Standard Class,2019-11-27,2019-12-02,2019,2019,4,4,11,12,48,49,wed,mon
US-2019-101721,63.3120,20.5764000000000000,3,0.20,United States,Illinois,Chicago,"60623",Maribeth Yedwab,Xerox 1909,Office Supplies,Paper,Corporate,Standard Class,2019-07-23,2019-07-27,2019,2019,3,3,7,7,30,30,tue,sat
US-2018-168095,105.5200,34.2940000000000000,5,0.20,United States,Oregon,Portland,"97206",Mark Cousins,Xerox 1909,Office Supplies,Paper,Corporate,Standard Class,2018-07-15,2018-07-20,2018,2018,3,3,7,7,28,29,sun,fri
CA-2016-160262,79.1400,36.4044000000000000,3,0.00,United States,Nevada,North Las Vegas,"89031",Thomas Seio,Xerox 1909,Office Supplies,Paper,Corporate,Second Class,2016-06-09,2016-06-13,2016,2016,2,2,6,6,23,24,thu,mon
CA-2016-127859,126.6240,41.1528000000000000,6,0.20,United States,Pennsylvania,Philadelphia,"19134",Quincy Jones,Xerox 1909,Office Supplies,Paper,Corporate,Second Class,2016-03-17,2016-03-20,2016,2016,1,1,3,3,11,11,thu,sun
US-2019-107636,5.7600,2.8224000000000000,2,0.00,United States,Connecticut,Manchester,"6040",Neoma Murray,Avery 5,Office Supplies,Labels,Consumer,First Class,2019-04-30,2019-05-02,2019,2019,2,2,4,5,18,18,tue,thu
US-2018-117793,37.5900,17.6673000000000000,3,0.00,United States,Wisconsin,Sheboygan,"53081",Matt Abelman,Avery 515,Office Supplies,Labels,Home Office,Standard Class,2018-08-23,2018-08-29,2018,2018,3,3,8,8,34,35,thu,wed
US-2018-127971,7.0680,-2.8272000000000000,3,0.60,United States,Texas,Houston,"77095",David Wiener,Eldon Wave Desk Accessories,Furniture,Furnishings,Corporate,Standard Class,2018-11-20,2018-11-27,2018,2018,4,4,11,11,47,48,tue,tue
CA-2017-108259,4.7120,1.4136000000000000,1,0.20,United States,North Carolina,Jacksonville,"28540",Noel Staavos,Eldon Wave Desk Accessories,Furniture,Furnishings,Corporate,Standard Class,2017-11-08,2017-11-15,2017,2017,4,4,11,11,45,46,wed,wed
CA-2019-101805,70.6800,31.0992000000000000,12,0.00,United States,Washington,Seattle,"98105",Sally Hughsby,Eldon Wave Desk Accessories,Furniture,Furnishings,Corporate,Standard Class,2019-12-01,2019-12-06,2019,2019,4,4,12,12,48,49,sun,fri
CA-2018-155670,10.2720,3.2100000000000000,3,0.20,United States,North Carolina,Jacksonville,"28540",Erin Mull,Easy-staple paper,Office Supplies,Paper,Consumer,Second Class,2018-08-13,2018-08-17,2018,2018,3,3,8,8,33,33,mon,fri
CA-2017-158918,17.1200,7.7040000000000000,4,0.00,United States,California,Los Angeles,"90036",Arianne Irving,Easy-staple paper,Office Supplies,Paper,Consumer,Second Class,2017-12-20,2017-12-25,2017,2017,4,4,12,12,51,52,wed,mon
CA-2016-105172,18.9000,9.0720000000000000,6,0.00,United States,California,San Francisco,"94109",Paul Knutson,Avery 518,Office Supplies,Labels,Home Office,Standard Class,2016-04-04,2016-04-09,2016,2016,2,2,4,4,14,14,mon,sat
CA-2016-126361,158.9000,7.9449999999999900,5,0.00,United States,Utah,Pleasant Grove,"84062",Valerie Dominguez,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,Storage,Consumer,Second Class,2016-08-04,2016-08-09,2016,2016,3,3,8,8,31,32,thu,tue
CA-2016-122931,20.9280,6.8016000000000000,4,0.20,United States,Pennsylvania,Philadelphia,"19134",Suzanne McNair,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,Corporate,Standard Class,2016-09-29,2016-10-03,2016,2016,3,4,9,10,39,40,thu,mon
CA-2016-126907,15.6960,5.1012000000000000,3,0.20,United States,Illinois,Chicago,"60610",Suzanne McNair,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,Corporate,Standard Class,2016-11-01,2016-11-08,2016,2016,4,4,11,11,44,45,tue,tue
CA-2017-156118,15.6960,5.1012000000000000,3,0.20,United States,Colorado,Colorado Springs,"80906",Henry Goldwyn,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,Corporate,Standard Class,2017-12-08,2017-12-12,2017,2017,4,4,12,12,49,50,fri,tue
CA-2018-158155,13.0800,6.0168000000000000,2,0.00,United States,New York,New York City,"10009",Edward Hooks,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,Corporate,Standard Class,2018-05-02,2018-05-06,2018,2018,2,2,5,5,18,18,wed,sun
CA-2019-104619,110.3520,8.2764000000000000,3,0.20,United States,California,San Jose,"95123",Keith Dawkins,Jensen SMPS-640 - speaker phone,Technology,Phones,Corporate,Standard Class,2019-01-24,2019-01-29,2019,2019,1,1,1,1,4,5,thu,tue
CA-2017-118871,110.3520,8.2764000000000000,3,0.20,United States,California,Los Angeles,"90049",Harry Marie,Jensen SMPS-640 - speaker phone,Technology,Phones,Corporate,Second Class,2017-12-04,2017-12-09,2017,2017,4,4,12,12,49,49,mon,sat
CA-2018-169194,21.8000,6.1040000000000000,2,0.00,United States,Delaware,Dover,"19901",Lena Hernandez,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,Consumer,Standard Class,2018-06-20,2018-06-25,2018,2018,2,2,6,6,25,26,wed,mon
CA-2018-133340,10.9000,3.0520000000000000,1,0.00,United States,Michigan,Jackson,"49201",Logan Haushalter,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,Consumer,Standard Class,2018-12-09,2018-12-13,2018,2018,4,4,12,12,49,50,sun,thu
CA-2016-159709,43.6000,4.3600000000000000,5,0.20,United States,Washington,Kent,"98031",Arianne Irving,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,Consumer,Standard Class,2016-05-10,2016-05-15,2016,2016,2,2,5,5,19,19,tue,sun
US-2018-133879,13.3920,1.5066000000000000,3,0.20,United States,Illinois,Chicago,"60623",Kean Takahito,Newell 33,Office Supplies,Art,Consumer,Standard Class,2018-03-21,2018-03-28,2018,2018,1,1,3,3,12,13,wed,wed
CA-2017-134201,142.0400,38.3508000000000000,4,0.00,United States,New York,Rochester,"14609",Eugene Hildebrand,Steel Personal Filing/Posting Tote,Office Supplies,Storage,Home Office,Standard Class,2017-04-10,2017-04-16,2017,2017,2,2,4,4,15,15,mon,sun
CA-2018-102561,284.0800,24.8570000000000000,10,0.20,United States,Pennsylvania,Philadelphia,"19140",Neil Knudson,Steel Personal Filing/Posting Tote,Office Supplies,Storage,Home Office,Standard Class,2018-07-18,2018-07-22,2018,2018,3,3,7,7,29,29,wed,sun
CA-2016-106572,264.3200,19.8240000000000000,2,0.20,United States,Ohio,Bowling Green,"43402",Nora Preis,Economy Rollaway Files,Office Supplies,Storage,Consumer,Standard Class,2016-09-05,2016-09-10,2016,2016,3,3,9,9,36,36,mon,sat
CA-2017-140984,991.2000,257.7120000000000000,6,0.00,United States,New York,New York City,"10011",Craig Carroll,Economy Rollaway Files,Office Supplies,Storage,Consumer,Standard Class,2017-09-14,2017-09-18,2017,2017,3,3,9,9,37,38,thu,mon
CA-2016-142510,132.1600,9.9120000000000000,1,0.20,United States,Illinois,Chicago,"60623",Nora Preis,Economy Rollaway Files,Office Supplies,Storage,Consumer,Standard Class,2016-12-22,2016-12-29,2016,2016,4,4,12,12,51,52,thu,thu
CA-2019-167913,330.4000,85.9040000000000000,2,0.00,United States,California,Mission Viejo,"92691",John Lee,Economy Rollaway Files,Office Supplies,Storage,Consumer,Second Class,2019-07-30,2019-08-03,2019,2019,3,3,7,8,31,31,tue,sat
CA-2016-120838,330.4000,85.9040000000000000,2,0.00,United States,California,Los Angeles,"90036",Patrick O'Donnell,Economy Rollaway Files,Office Supplies,Storage,Consumer,Second Class,2016-03-23,2016-03-26,2016,2016,1,1,3,3,12,12,wed,sat
CA-2019-121195,264.3200,19.8240000000000000,2,0.20,United States,Texas,Dallas,"75220",Neola Schneider,Economy Rollaway Files,Office Supplies,Storage,Consumer,First Class,2019-12-24,2019-12-27,2019,2019,4,4,12,12,52,52,tue,fri
CA-2016-160094,826.0000,214.7600000000000000,5,0.00,United States,Kentucky,Louisville,"40214",Justin MacKendrick,Economy Rollaway Files,Office Supplies,Storage,Consumer,First Class,2016-04-30,2016-05-02,2016,2016,2,2,4,5,17,18,sat,mon
CA-2019-144526,677.5800,-158.1020000000000000,5,0.40,United States,Pennsylvania,Philadelphia,"19143",Quincy Jones,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,Corporate,Standard Class,2019-04-30,2019-05-06,2019,2019,2,2,4,5,18,19,tue,mon
CA-2018-148740,361.3760,27.1032000000000000,2,0.20,United States,California,San Diego,"92024",Anna Häberlin,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,Corporate,Standard Class,2018-11-15,2018-11-19,2018,2018,4,4,11,11,46,47,thu,mon
CA-2019-161130,361.3760,27.1032000000000000,2,0.20,United States,Florida,Miami,"33178",Beth Fritzler,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,Corporate,Standard Class,2019-11-03,2019-11-08,2019,2019,4,4,11,11,44,45,sun,fri
CA-2019-118724,1626.1920,121.9644000000000000,9,0.20,United States,California,Concord,"94521",Anthony Rawles,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,Corporate,Second Class,2019-07-21,2019-07-25,2019,2019,3,3,7,7,29,30,sun,thu
CA-2019-160423,35.7840,-28.6272000000000000,7,0.70,United States,North Carolina,Charlotte,"28205",Penelope Sewall,GBC Recycled VeloBinder Covers,Office Supplies,Binders,Home Office,Standard Class,2019-01-21,2019-01-26,2019,2019,1,1,1,1,4,4,mon,sat
CA-2019-134845,2549.9850,-3399.9800000000000000,5,0.70,United States,Colorado,Louisville,"80027",Sharelle Roach,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,Home Office,Standard Class,2019-04-17,2019-04-23,2019,2019,2,2,4,4,16,17,wed,tue
CA-2019-161480,191.9840,4.7995999999999800,2,0.20,United States,New York,New York City,"10035",Ralph Arnett,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,Consumer,Standard Class,2019-12-25,2019-12-29,2019,2019,4,4,12,12,52,52,wed,sun
CA-2019-112753,917.9235,75.5936999999999000,9,0.15,United States,California,Los Angeles,"90032",Craig Carreira,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,Consumer,Standard Class,2019-06-18,2019-06-23,2019,2019,2,2,6,6,25,25,tue,sun
CA-2018-127236,299.9750,-167.9860000000000000,5,0.50,United States,Ohio,Springfield,"45503",Troy Blackwell,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,Consumer,Standard Class,2018-03-29,2018-04-02,2018,2018,1,2,3,4,13,14,thu,mon
